Freq(Hz), SPL(dB), Phase(degrees)
5916.138, 48.128, -74.526
5916.504, 48.128, -74.531
5916.870, 48.127, -74.535
5917.236, 48.127, -74.534
5917.603, 48.126, -74.528
5917.969, 48.127, -74.525
5918.335, 48.129, -74.530
5918.701, 48.130, -74.545
5919.067, 48.129, -74.566
5919.434, 48.126, -74.584
5919.800, 48.122, -74.591
5920.166, 48.119, -74.584
5920.532, 48.117, -74.570
5920.898, 48.117, -74.556
5921.265, 48.118, -74.552
5921.631, 48.118, -74.556
5921.997, 48.118, -74.564
5922.363, 48.116, -74.570
5922.729, 48.115, -74.569
5923.096, 48.114, -74.563
5923.462, 48.114, -74.557
5923.828, 48.115, -74.556
5924.194, 48.115, -74.559
5924.561, 48.115, -74.565
5924.927, 48.114, -74.569
5925.293, 48.114, -74.569
5925.659, 48.113, -74.566
5926.025, 48.113, -74.564
5926.392, 48.113, -74.564
5926.758, 48.113, -74.567
5927.124, 48.113, -74.570
5927.490, 48.112, -74.570
5927.856, 48.111, -74.567
5928.223, 48.111, -74.562
5928.589, 48.112, -74.558
5928.955, 48.112, -74.559
5929.321, 48.112, -74.565
5929.688, 48.112, -74.572
5930.054, 48.111, -74.577
5930.420, 48.110, -74.578
5930.786, 48.109, -74.578
5931.152, 48.109, -74.579
5931.519, 48.108, -74.583
5931.885, 48.107, -74.590
5932.251, 48.105, -74.594
5932.617, 48.103, -74.591
5932.983, 48.102, -74.581
5933.350, 48.102, -74.567
5933.716, 48.103, -74.558
5934.082, 48.105, -74.560
5934.448, 48.107, -74.573
5934.814, 48.107, -74.594
5935.181, 48.105, -74.611
5935.547, 48.102, -74.618
5935.913, 48.099, -74.612
5936.279, 48.098, -74.597
5936.646, 48.098, -74.583
5937.012, 48.100, -74.578
5937.378, 48.101, -74.585
5937.744, 48.102, -74.599
5938.110, 48.100, -74.613
5938.477, 48.098, -74.619
5938.843, 48.096, -74.616
5939.209, 48.095, -74.607
5939.575, 48.095, -74.599
5939.941, 48.095, -74.596
5940.308, 48.096, -74.599
5940.674, 48.096, -74.604
5941.040, 48.095, -74.610
5941.406, 48.094, -74.613
5941.772, 48.094, -74.616
5942.139, 48.093, -74.618
5942.505, 48.092, -74.622
5942.871, 48.091, -74.624
5943.237, 48.089, -74.623
5943.604, 48.088, -74.618
5943.970, 48.088, -74.609
5944.336, 48.088, -74.602
5944.702, 48.089, -74.599
5945.068, 48.090, -74.602
5945.435, 48.091, -74.611
5945.801, 48.091, -74.621
5946.167, 48.090, -74.628
5946.533, 48.088, -74.630
5946.899, 48.087, -74.630
5947.266, 48.087, -74.629
5947.632, 48.086, -74.631
5947.998, 48.085, -74.635
5948.364, 48.084, -74.637
5948.730, 48.082, -74.633
5949.097, 48.081, -74.623
5949.463, 48.081, -74.611
5949.829, 48.082, -74.603
5950.195, 48.083, -74.603
5950.562, 48.084, -74.611
5950.928, 48.084, -74.622
5951.294, 48.083, -74.630
5951.660, 48.081, -74.634
5952.026, 48.080, -74.635
5952.393, 48.079, -74.634
5952.759, 48.078, -74.632
5953.125, 48.077, -74.630
5953.491, 48.077, -74.627
5953.857, 48.077, -74.624
5954.224, 48.078, -74.626
5954.590, 48.079, -74.636
5954.956, 48.078, -74.651
5955.322, 48.076, -74.664
5955.688, 48.073, -74.666
5956.055, 48.070, -74.653
5956.421, 48.069, -74.630
5956.787, 48.071, -74.610
5957.153, 48.074, -74.606
5957.520, 48.078, -74.621
5957.886, 48.078, -74.648
5958.252, 48.076, -74.673
5958.618, 48.072, -74.684
5958.984, 48.068, -74.676
5959.351, 48.067, -74.657
5959.717, 48.067, -74.640
5960.083, 48.069, -74.636
5960.449, 48.070, -74.643
5960.815, 48.070, -74.655
5961.182, 48.068, -74.661
5961.548, 48.067, -74.658
5961.914, 48.067, -74.650
5962.280, 48.067, -74.647
5962.646, 48.068, -74.653
5963.013, 48.068, -74.665
5963.379, 48.066, -74.674
5963.745, 48.064, -74.671
5964.111, 48.062, -74.658
5964.478, 48.062, -74.643
5964.844, 48.064, -74.637
5965.210, 48.066, -74.643
5965.576, 48.066, -74.656
5965.942, 48.064, -74.666
5966.309, 48.062, -74.667
5966.675, 48.060, -74.659
5967.041, 48.060, -74.649
5967.407, 48.060, -74.643
5967.773, 48.061, -74.646
5968.140, 48.061, -74.655
5968.506, 48.061, -74.665
5968.872, 48.059, -74.675
5969.238, 48.058, -74.681
5969.604, 48.056, -74.686
5969.971, 48.054, -74.688
5970.337, 48.053, -74.688
5970.703, 48.051, -74.686
5971.069, 48.050, -74.683
5971.436, 48.050, -74.681
5971.802, 48.049, -74.678
5972.168, 48.049, -74.673
5972.534, 48.049, -74.667
5972.900, 48.050, -74.663
5973.267, 48.052, -74.665
5973.633, 48.053, -74.674
5973.999, 48.053, -74.687
5974.365, 48.052, -74.698
5974.731, 48.050, -74.702
5975.098, 48.048, -74.696
5975.464, 48.047, -74.686
5975.830, 48.048, -74.678
5976.196, 48.048, -74.677
5976.562, 48.049, -74.683
5976.929, 48.048, -74.691
5977.295, 48.047, -74.697
5977.661, 48.045, -74.699
5978.027, 48.044, -74.698
5978.394, 48.043, -74.696
5978.760, 48.042, -74.694
5979.126, 48.042, -74.692
5979.492, 48.043, -74.693
5979.858, 48.043, -74.696
5980.225, 48.044, -74.704
5980.591, 48.044, -74.713
5980.957, 48.043, -74.720
5981.323, 48.042, -74.720
5981.689, 48.042, -74.714
5982.056, 48.043, -74.708
5982.422, 48.045, -74.708
5982.788, 48.046, -74.716
5983.154, 48.046, -74.729
5983.521, 48.044, -74.737
5983.887, 48.042, -74.731
5984.253, 48.040, -74.713
5984.619, 48.040, -74.692
5984.985, 48.042, -74.679
5985.352, 48.044, -74.680
5985.718, 48.044, -74.691
5986.084, 48.042, -74.702
5986.450, 48.040, -74.707
5986.816, 48.037, -74.704
5987.183, 48.035, -74.698
5987.549, 48.034, -74.695
5987.915, 48.033, -74.698
5988.281, 48.033, -74.705
5988.647, 48.032, -74.716
5989.014, 48.031, -74.730
5989.380, 48.029, -74.744
5989.746, 48.027, -74.755
5990.112, 48.024, -74.758
5990.479, 48.023, -74.751
5990.845, 48.023, -74.741
5991.211, 48.025, -74.737
5991.577, 48.028, -74.743
5991.943, 48.028, -74.752
5992.310, 48.028, -74.755
5992.676, 48.028, -74.747
5993.042, 48.028, -74.734
5993.408, 48.030, -74.729
5993.774, 48.031, -74.734
5994.141, 48.028, -74.737
5994.507, 48.024, -74.722
5994.873, 48.021, -74.685
5995.239, 48.023, -74.650
5995.605, 48.027, -74.646
5995.972, 48.028, -74.682
5996.338, 48.022, -74.730
5996.704, 48.011, -74.744
5997.070, 48.001, -74.706
5997.437, 48.000, -74.651
5997.803, 48.009, -74.653
5998.169, 48.016, -74.762
5998.535, 48.007, -74.945
5998.901, 47.976, -75.094
5999.268, 47.931, -75.087
5999.634, 47.894, -74.882
6000.000, 47.886, -74.563
6000.366, 47.913, -74.294
6000.732, 47.959, -74.210
6001.099, 48.000, -74.330
6001.465, 48.018, -74.556
6001.831, 48.013, -74.753
6002.197, 47.997, -74.834
6002.563, 47.987, -74.807
6002.930, 47.989, -74.747
6003.296, 48.001, -74.727
6003.662, 48.012, -74.766
6004.028, 48.015, -74.826
6004.395, 48.012, -74.862
6004.761, 48.008, -74.854
6005.127, 48.008, -74.820
6005.493, 48.011, -74.791
6005.859, 48.015, -74.782
6006.226, 48.017, -74.787
6006.592, 48.016, -74.788
6006.958, 48.014, -74.775
6007.324, 48.013, -74.755
6007.690, 48.013, -74.738
6008.057, 48.014, -74.734
6008.423, 48.013, -74.738
6008.789, 48.011, -74.744
6009.155, 48.009, -74.747
6009.521, 48.006, -74.749
6009.888, 48.005, -74.751
6010.254, 48.003, -74.756
6010.620, 48.001, -74.760
6010.986, 48.000, -74.762
6011.353, 47.999, -74.763
6011.719, 47.999, -74.764
6012.085, 48.000, -74.769
6012.451, 48.001, -74.780
6012.817, 48.002, -74.794
6013.184, 48.002, -74.809
6013.550, 48.001, -74.822
6013.916, 47.999, -74.828
6014.282, 47.998, -74.825
6014.648, 47.997, -74.812
6015.015, 47.997, -74.796
6015.381, 47.999, -74.784
6015.747, 48.000, -74.782
6016.113, 48.002, -74.788
6016.479, 48.001, -74.797
6016.846, 47.999, -74.801
6017.212, 47.997, -74.798
6017.578, 47.996, -74.789
6017.944, 47.995, -74.782
6018.311, 47.996, -74.780
6018.677, 47.996, -74.786
6019.043, 47.995, -74.795
6019.409, 47.993, -74.803
6019.775, 47.991, -74.807
6020.142, 47.989, -74.807
6020.508, 47.988, -74.806
6020.874, 47.988, -74.804
6021.240, 47.987, -74.804
6021.606, 47.987, -74.804
6021.973, 47.988, -74.806
6022.339, 47.988, -74.809
6022.705, 47.988, -74.812
6023.071, 47.987, -74.814
6023.438, 47.987, -74.815
6023.804, 47.986, -74.813
6024.170, 47.985, -74.809
6024.536, 47.985, -74.802
6024.902, 47.985, -74.795
6025.269, 47.986, -74.790
6025.635, 47.987, -74.792
6026.001, 47.987, -74.799
6026.367, 47.986, -74.809
6026.733, 47.985, -74.817
6027.100, 47.982, -74.819
6027.466, 47.980, -74.814
6027.832, 47.979, -74.807
6028.198, 47.978, -74.802
6028.564, 47.979, -74.803
6028.931, 47.979, -74.810
6029.297, 47.978, -74.818
6029.663, 47.977, -74.824
6030.029, 47.975, -74.827
6030.396, 47.975, -74.827
6030.762, 47.975, -74.827
6031.128, 47.975, -74.830
6031.494, 47.975, -74.835
6031.860, 47.975, -74.841
6032.227, 47.975, -74.848
6032.593, 47.975, -74.854
6032.959, 47.975, -74.859
6033.325, 47.974, -74.862
6033.691, 47.974, -74.861
6034.058, 47.974, -74.859
6034.424, 47.974, -74.860
6034.790, 47.975, -74.866
6035.156, 47.974, -74.877
6035.522, 47.973, -74.890
6035.889, 47.970, -74.895
6036.255, 47.966, -74.888
6036.621, 47.964, -74.869
6036.987, 47.964, -74.846
6037.354, 47.965, -74.830
6037.720, 47.968, -74.827
6038.086, 47.970, -74.837
6038.452, 47.970, -74.852
6038.818, 47.969, -74.864
6039.185, 47.967, -74.870
6039.551, 47.965, -74.868
6039.917, 47.963, -74.861
6040.283, 47.963, -74.854
6040.649, 47.963, -74.849
6041.016, 47.964, -74.849
6041.382, 47.965, -74.854
6041.748, 47.965, -74.863
6042.114, 47.964, -74.873
6042.480, 47.962, -74.878
6042.847, 47.960, -74.874
6043.213, 47.959, -74.863
6043.579, 47.959, -74.852
6043.945, 47.961, -74.847
6044.312, 47.962, -74.854
6044.678, 47.963, -74.869
6045.044, 47.961, -74.883
6045.410, 47.958, -74.888
6045.776, 47.956, -74.881
6046.143, 47.954, -74.867
6046.509, 47.955, -74.853
6046.875, 47.956, -74.848
6047.241, 47.957, -74.851
6047.607, 47.957, -74.857
6047.974, 47.957, -74.862
6048.340, 47.956, -74.862
6048.706, 47.956, -74.861
6049.072, 47.956, -74.864
6049.438, 47.956, -74.872
6049.805, 47.955, -74.881
6050.171, 47.953, -74.887
6050.537, 47.951, -74.884
6050.903, 47.949, -74.874
6051.270, 47.949, -74.863
6051.636, 47.950, -74.858
6052.002, 47.951, -74.861
6052.368, 47.951, -74.868
6052.734, 47.950, -74.875
6053.101, 47.949, -74.879
6053.467, 47.948, -74.881
6053.833, 47.948, -74.885
6054.199, 47.947, -74.890
6054.565, 47.946, -74.895
6054.932, 47.944, -74.896
6055.298, 47.942, -74.891
6055.664, 47.942, -74.882
6056.030, 47.942, -74.874
6056.396, 47.943, -74.873
6056.763, 47.944, -74.878
6057.129, 47.944, -74.887
6057.495, 47.944, -74.894
6057.861, 47.943, -74.899
6058.228, 47.942, -74.901
6058.594, 47.941, -74.902
6058.960, 47.940, -74.902
6059.326, 47.939, -74.901
6059.692, 47.938, -74.896
6060.059, 47.938, -74.890
6060.425, 47.938, -74.885
6060.791, 47.939, -74.882
6061.157, 47.939, -74.883
6061.523, 47.940, -74.886
6061.890, 47.940, -74.889
6062.256, 47.940, -74.893
6062.622, 47.940, -74.897
6062.988, 47.940, -74.903
6063.354, 47.939, -74.909
6063.721, 47.938, -74.912
6064.087, 47.937, -74.912
6064.453, 47.936, -74.910
6064.819, 47.936, -74.910
6065.186, 47.936, -74.914
6065.552, 47.935, -74.919
6065.918, 47.934, -74.923
6066.284, 47.932, -74.921
6066.650, 47.930, -74.913
6067.017, 47.930, -74.903
6067.383, 47.930, -74.895
6067.749, 47.931, -74.892
6068.115, 47.931, -74.895
6068.481, 47.931, -74.900
6068.848, 47.931, -74.904
6069.214, 47.930, -74.907
6069.580, 47.929, -74.909
6069.946, 47.928, -74.910
6070.312, 47.927, -74.910
6070.679, 47.927, -74.910
6071.045, 47.926, -74.911
6071.411, 47.926, -74.913
6071.777, 47.926, -74.920
6072.144, 47.925, -74.928
6072.510, 47.923, -74.935
6072.876, 47.921, -74.936
6073.242, 47.920, -74.930
6073.608, 47.919, -74.920
6073.975, 47.920, -74.914
6074.341, 47.921, -74.914
6074.707, 47.922, -74.920
6075.073, 47.921, -74.927
6075.439, 47.920, -74.929
6075.806, 47.920, -74.925
6076.172, 47.920, -74.921
6076.538, 47.921, -74.922
6076.904, 47.922, -74.929
6077.271, 47.921, -74.940
6077.637, 47.919, -74.947
6078.003, 47.917, -74.944
6078.369, 47.916, -74.934
6078.735, 47.916, -74.925
6079.102, 47.917, -74.923
6079.468, 47.918, -74.931
6079.834, 47.918, -74.941
6080.200, 47.916, -74.948
6080.566, 47.914, -74.948
6080.933, 47.913, -74.944
6081.299, 47.913, -74.943
6081.665, 47.913, -74.946
6082.031, 47.912, -74.954
6082.397, 47.911, -74.959
6082.764, 47.909, -74.958
6083.130, 47.908, -74.954
6083.496, 47.909, -74.952
6083.862, 47.909, -74.956
6084.229, 47.909, -74.965
6084.595, 47.907, -74.974
6084.961, 47.906, -74.977
6085.327, 47.904, -74.973
6085.693, 47.903, -74.968
6086.060, 47.904, -74.966
6086.426, 47.904, -74.968
6086.792, 47.903, -74.973
6087.158, 47.903, -74.976
6087.524, 47.902, -74.976
6087.891, 47.901, -74.974
6088.257, 47.901, -74.973
6088.623, 47.901, -74.974
6088.989, 47.901, -74.976
6089.355, 47.901, -74.976
6089.722, 47.901, -74.975
6090.088, 47.901, -74.976
6090.454, 47.902, -74.981
6090.820, 47.902, -74.992
6091.187, 47.902, -75.004
6091.553, 47.900, -75.011
6091.919, 47.898, -75.011
6092.285, 47.897, -75.006
6092.651, 47.897, -75.000
6093.018, 47.897, -74.999
6093.384, 47.896, -75.000
6093.750, 47.895, -74.999
6094.116, 47.894, -74.993
6094.482, 47.893, -74.984
6094.849, 47.893, -74.974
6095.215, 47.893, -74.968
6095.581, 47.894, -74.966
6095.947, 47.893, -74.967
6096.313, 47.892, -74.965
6096.680, 47.892, -74.960
6097.046, 47.892, -74.955
6097.412, 47.892, -74.953
6097.778, 47.892, -74.954
6098.145, 47.892, -74.958
6098.511, 47.891, -74.963
6098.877, 47.890, -74.967
6099.243, 47.890, -74.973
6099.609, 47.889, -74.982
6099.976, 47.888, -74.992
6100.342, 47.886, -74.999
6100.708, 47.884, -74.999
6101.074, 47.883, -74.993
6101.440, 47.883, -74.985
6101.807, 47.884, -74.981
6102.173, 47.886, -74.985
6102.539, 47.887, -74.996
6102.905, 47.887, -75.009
6103.271, 47.887, -75.021
6103.638, 47.886, -75.029
6104.004, 47.885, -75.034
6104.370, 47.883, -75.036
6104.736, 47.882, -75.034
6105.103, 47.880, -75.025
6105.469, 47.880, -75.012
6105.835, 47.880, -75.000
6106.201, 47.882, -74.992
6106.567, 47.883, -74.993
6106.934, 47.883, -74.999
6107.300, 47.883, -75.005
6107.666, 47.882, -75.009
6108.032, 47.880, -75.011
6108.398, 47.879, -75.011
6108.765, 47.878, -75.012
6109.131, 47.876, -75.014
6109.497, 47.874, -75.013
6109.863, 47.872, -75.009
6110.229, 47.871, -75.003
6110.596, 47.871, -74.999
6110.962, 47.871, -74.999
6111.328, 47.871, -75.004
6111.694, 47.870, -75.011
6112.061, 47.869, -75.019
6112.427, 47.868, -75.024
6112.793, 47.867, -75.027
6113.159, 47.866, -75.028
6113.525, 47.865, -75.029
6113.892, 47.865, -75.029
6114.258, 47.865, -75.027
6114.624, 47.865, -75.025
6114.990, 47.865, -75.024
6115.356, 47.866, -75.026
6115.723, 47.866, -75.029
6116.089, 47.866, -75.033
6116.455, 47.866, -75.037
6116.821, 47.865, -75.040
6117.188, 47.864, -75.039
6117.554, 47.863, -75.036
6117.920, 47.863, -75.032
6118.286, 47.862, -75.030
6118.652, 47.862, -75.030
6119.019, 47.862, -75.032
6119.385, 47.861, -75.032
6119.751, 47.860, -75.028
6120.117, 47.859, -75.023
6120.483, 47.860, -75.021
6120.850, 47.860, -75.025
6121.216, 47.860, -75.035
6121.582, 47.859, -75.044
6121.948, 47.856, -75.044
6122.314, 47.854, -75.033
6122.681, 47.854, -75.015
6123.047, 47.856, -75.002
6123.413, 47.859, -75.002
6123.779, 47.861, -75.017
6124.146, 47.862, -75.039
6124.512, 47.860, -75.057
6124.878, 47.858, -75.063
6125.244, 47.855, -75.059
6125.610, 47.855, -75.053
6125.977, 47.855, -75.050
6126.343, 47.854, -75.052
6126.709, 47.854, -75.055
6127.075, 47.852, -75.055
6127.441, 47.851, -75.051
6127.808, 47.851, -75.045
6128.174, 47.852, -75.043
6128.540, 47.852, -75.048
6128.906, 47.852, -75.059
6129.272, 47.851, -75.070
6129.639, 47.849, -75.077
6130.005, 47.847, -75.076
6130.371, 47.846, -75.068
6130.737, 47.846, -75.060
6131.104, 47.847, -75.056
6131.470, 47.848, -75.061
6131.836, 47.849, -75.073
6132.202, 47.848, -75.085
6132.568, 47.846, -75.091
6132.935, 47.845, -75.088
6133.301, 47.844, -75.080
6133.667, 47.845, -75.074
6134.033, 47.846, -75.077
6134.399, 47.847, -75.087
6134.766, 47.846, -75.097
6135.132, 47.844, -75.102
6135.498, 47.842, -75.099
6135.864, 47.841, -75.091
6136.230, 47.841, -75.085
6136.597, 47.841, -75.084
6136.963, 47.840, -75.086
6137.329, 47.839, -75.085
6137.695, 47.838, -75.079
6138.062, 47.838, -75.073
6138.428, 47.839, -75.071
6138.794, 47.840, -75.078
6139.160, 47.839, -75.091
6139.526, 47.837, -75.104
6139.893, 47.835, -75.108
6140.259, 47.832, -75.101
6140.625, 47.831, -75.090
6140.991, 47.832, -75.081
6141.357, 47.833, -75.080
6141.724, 47.833, -75.086
6142.090, 47.833, -75.093
6142.456, 47.832, -75.098
6142.822, 47.832, -75.100
6143.188, 47.831, -75.101
6143.555, 47.831, -75.105
6143.921, 47.830, -75.110
6144.287, 47.829, -75.112
6144.653, 47.828, -75.109
6145.020, 47.828, -75.103
6145.386, 47.828, -75.098
6145.752, 47.829, -75.101
6146.118, 47.829, -75.110
6146.484, 47.828, -75.121
6146.851, 47.826, -75.125
6147.217, 47.824, -75.121
6147.583, 47.823, -75.109
6147.949, 47.823, -75.097
6148.315, 47.824, -75.092
6148.682, 47.825, -75.094
6149.048, 47.825, -75.100
6149.414, 47.825, -75.105
6149.780, 47.824, -75.104
6150.146, 47.823, -75.099
6150.513, 47.824, -75.094
6150.879, 47.825, -75.094
6151.245, 47.826, -75.101
6151.611, 47.827, -75.115
6151.978, 47.826, -75.131
6152.344, 47.824, -75.143
6152.710, 47.821, -75.149
6153.076, 47.818, -75.145
6153.442, 47.815, -75.133
6153.809, 47.814, -75.118
6154.175, 47.815, -75.104
6154.541, 47.816, -75.097
6154.907, 47.818, -75.098
6155.273, 47.819, -75.107
6155.640, 47.819, -75.121
6156.006, 47.819, -75.136
6156.372, 47.817, -75.147
6156.738, 47.815, -75.151
6157.104, 47.813, -75.149
6157.471, 47.812, -75.142
6157.837, 47.812, -75.135
6158.203, 47.813, -75.135
6158.569, 47.814, -75.143
6158.936, 47.814, -75.156
6159.302, 47.812, -75.167
6159.668, 47.810, -75.170
6160.034, 47.808, -75.163
6160.400, 47.807, -75.150
6160.767, 47.808, -75.139
6161.133, 47.809, -75.135
6161.499, 47.810, -75.139
6161.865, 47.810, -75.147
6162.231, 47.810, -75.155
6162.598, 47.808, -75.160
6162.964, 47.807, -75.162
6163.330, 47.805, -75.161
6163.696, 47.803, -75.156
6164.062, 47.802, -75.146
6164.429, 47.801, -75.131
6164.795, 47.801, -75.116
6165.161, 47.803, -75.108
6165.527, 47.806, -75.111
6165.894, 47.807, -75.126
6166.260, 47.807, -75.146
6166.626, 47.805, -75.162
6166.992, 47.802, -75.167
6167.358, 47.800, -75.162
6167.725, 47.799, -75.152
6168.091, 47.799, -75.146
6168.457, 47.799, -75.147
6168.823, 47.799, -75.154
6169.189, 47.798, -75.160
6169.556, 47.797, -75.161
6169.922, 47.796, -75.156
6170.288, 47.796, -75.148
6170.654, 47.797, -75.144
6171.021, 47.798, -75.148
6171.387, 47.798, -75.159
6171.753, 47.797, -75.172
6172.119, 47.795, -75.179
6172.485, 47.792, -75.176
6172.852, 47.791, -75.164
6173.218, 47.791, -75.151
6173.584, 47.792, -75.144
6173.950, 47.793, -75.146
6174.316, 47.793, -75.154
6174.683, 47.792, -75.162
6175.049, 47.791, -75.164
6175.415, 47.790, -75.160
6175.781, 47.790, -75.152
6176.147, 47.790, -75.147
6176.514, 47.791, -75.148
6176.880, 47.792, -75.154
6177.246, 47.792, -75.162
6177.612, 47.792, -75.169
6177.979, 47.791, -75.174
6178.345, 47.791, -75.180
6178.711, 47.790, -75.187
6179.077, 47.789, -75.196
6179.443, 47.787, -75.201
6179.810, 47.785, -75.201
6180.176, 47.783, -75.193
6180.542, 47.781, -75.182
6180.908, 47.781, -75.170
6181.274, 47.782, -75.163
6181.641, 47.782, -75.161
6182.007, 47.783, -75.164
6182.373, 47.783, -75.169
6182.739, 47.782, -75.175
6183.105, 47.781, -75.180
6183.472, 47.780, -75.184
6183.838, 47.779, -75.184
6184.204, 47.777, -75.180
6184.570, 47.777, -75.174
6184.937, 47.777, -75.170
6185.303, 47.777, -75.171
6185.669, 47.777, -75.178
6186.035, 47.777, -75.188
6186.401, 47.775, -75.195
6186.768, 47.773, -75.196
6187.134, 47.771, -75.189
6187.500, 47.771, -75.178
6187.866, 47.771, -75.170
6188.232, 47.772, -75.168
6188.599, 47.773, -75.172
6188.965, 47.774, -75.181
6189.331, 47.774, -75.190
6189.697, 47.773, -75.199
6190.063, 47.772, -75.205
6190.430, 47.771, -75.210
6190.796, 47.769, -75.212
6191.162, 47.768, -75.211
6191.528, 47.767, -75.209
6191.895, 47.767, -75.206
6192.261, 47.767, -75.206
6192.627, 47.767, -75.208
6192.993, 47.767, -75.212
6193.359, 47.766, -75.216
6193.726, 47.766, -75.218
6194.092, 47.765, -75.219
6194.458, 47.765, -75.220
6194.824, 47.765, -75.222
6195.190, 47.764, -75.223
6195.557, 47.764, -75.222
6195.923, 47.764, -75.219
6196.289, 47.764, -75.216
6196.655, 47.765, -75.218
6197.021, 47.766, -75.226
6197.388, 47.765, -75.237
6197.754, 47.764, -75.245
6198.120, 47.761, -75.244
6198.486, 47.759, -75.234
6198.853, 47.759, -75.220
6199.219, 47.760, -75.210
6199.585, 47.761, -75.208
6199.951, 47.761, -75.214
6200.317, 47.761, -75.222
6200.684, 47.759, -75.225
6201.050, 47.757, -75.220
6201.416, 47.756, -75.210
6201.782, 47.756, -75.200
6202.148, 47.756, -75.196
6202.515, 47.757, -75.197
6202.881, 47.757, -75.203
6203.247, 47.757, -75.209
6203.613, 47.756, -75.214
6203.979, 47.755, -75.218
6204.346, 47.754, -75.221
6204.712, 47.753, -75.224
6205.078, 47.753, -75.226
6205.444, 47.752, -75.227
6205.811, 47.752, -75.229
6206.177, 47.752, -75.235
6206.543, 47.752, -75.243
6206.909, 47.751, -75.252
6207.275, 47.750, -75.257
6207.642, 47.748, -75.256
6208.008, 47.747, -75.248
6208.374, 47.747, -75.241
6208.740, 47.748, -75.238
